UID,Name,2020-01-01_to_2020-01-31,2020-02-01_to_2020-02-29,2020-03-01_to_2020-03-31,2020-04-01_to_2020-04-30,2020-05-01_to_2020-05-31,2020-06-01_to_2020-06-30,2020-07-01_to_2020-07-31,2020-08-01_to_2020-08-31,2020-09-01_to_2020-09-30,2020-10-01_to_2020-10-31,2020-11-01_to_2020-11-30,2020-12-01_to_2020-12-31,2021-01-01_to_2021-01-31,2021-02-01_to_2021-02-28,2021-03-01_to_2021-03-31,2021-04-01_to_2021-04-30,2021-05-01_to_2021-05-31,2021-06-01_to_2021-06-30,2021-07-01_to_2021-07-31,2021-08-01_to_2021-08-31,2021-09-01_to_2021-09-30,2021-10-01_to_2021-10-31,2021-11-01_to_2021-11-30,2021-12-01_to_2021-12-31,2022-01-01_to_2022-01-31,2022-02-01_to_2022-02-28,2022-03-01_to_2022-03-31,2022-04-01_to_2022-04-30,2022-05-01_to_2022-05-31,2022-06-01_to_2022-06-30,2022-07-01_to_2022-07-31,2022-08-01_to_2022-08-31,2022-09-01_to_2022-09-30,2022-10-01_to_2022-10-31,2022-11-01_to_2022-11-30,2022-12-01_to_2022-12-31,2023-01-01_to_2023-01-31,2023-02-01_to_2023-02-28,2023-03-01_to_2023-03-31,2023-04-01_to_2023-04-30,2023-05-01_to_2023-05-31,2023-06-01_to_2023-06-30,2023-07-01_to_2023-07-31,2023-08-01_to_2023-08-31
5a15c2683073e8573544c96a,Mystery Case Files: Black Veil,3864.92,3155.3,3471.08,3438.23,3262.03,2870.86,,,2880.17,3219.41,8644.76,5279.56,4727.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536f2d4506104d99a000003,Denksport NL,3844.67,3592.88,4138.15,4267.19,4217.9,3942.28,4249.82,4495.05,3938.25,4314.25,4349.71,4409.29,4760.05,4296.25,4502.18,4179.65,4330.72,3648.94,3920.4,4061.31,3677.11,4377.68,3829.36,4379.72,4291.6,3774.9,3952.72,3334.88,3475.75,3361.96,3557.27,3495.11,3168.96,3842.11,3706.02,3824.31,4101.16,3801.23,4078.17,4007.49,3751.03,3661.7,4125.55,4056.68
56f202734f8a1fd254002d68,懸賞パズルパクロス２-パズルを解いて豪華懸賞ゲット！-,3839.3,3398.67,3584.54,3504.1,4392.92,3223.93,2777.73,2982.98,,3208.57,,,,,,,,,,,,,3004.54,5275.7,5883.31,5467.59,4967.07,3554.99,,2420.55,,2501.47,2837.2,2720.25,2759.23,2767.21,,2562.32,,,,,,
58a29e470211a667d50001af,Causality,3836.42,3468.08,3734.13,2849.58,,2629.19,2825.06,3280.25,3120.85,2988.12,2985.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57ed83ef0211a660dc000009,Agatha Christie - The ABC Murders (FULL),3823.48,3301.04,4123.82,3852.59,3662.52,3157.7,3451.29,3909.66,3709.74,3729.26,3482.97,4088.18,3894.22,3835.64,3995.79,4180.99,4166.14,3697.04,3878.78,,,,,,,,,,,,,,,,,,,,,,,,,
55d938a802ac645ad200bdcf,Cross Fingers,3819.28,3634.53,4149.82,4388.65,4250.65,3651.81,4210.06,4368.9,3932.42,4105.28,4322.95,4636.54,4956.93,4259.44,4581.4,4718.39,4696.84,4382.24,4557.15,4236.46,2473.17,2672.24,2189.28,2335.07,,,,,,,,,,,,,,,,,,,,
5c9c545dfa49130320907907,Hidden Journey: Objects Puzzle,3815.51,3285.84,3416.92,5962.82,8813.12,7775.91,7240.95,6490.12,9642.21,8545.17,8454.82,7288.74,9184.34,8106.31,11252.99,11881.13,10598.17,11493.05,14695.2,13519.12,7387.34,9091.78,6668.06,6895.08,6220.72,6627.15,7838.86,7067.96,4747.62,3875.05,4281.77,4054.59,6158.6,10128.39,4609.59,4408.37,3485.85,2653.16,,,3378.38,3009.12,,2864.59
5b73d706dcca86535f196d1a,Bricks Breaker Legend,3813.27,2781.14,2950.31,3165.08,,3542.33,4047.23,3632.34,2819.84,,,,,,,,,,,4844.26,,,,,,,,,,,,,,,,,,,,,,,,
5c404bc8a0ba73072f22261d,Toy & Toon 2022,3810.97,4385.21,4641.01,4790.78,4529.16,2788.69,2953.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d3a19d02ac64350a00009e,Hidden World,3790.24,3652.41,3849.26,3294.32,3341.99,2749.94,3241.36,3463.38,3196.32,3436.76,3177.44,3156.02,,,,,3888.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c298227cfc58c14cbfd40a9,勇者「剣投げるしかねーか」,3790.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d939a702ac645ad20215c0,Beyond Ynth,3787.24,3423.13,3789.18,3123.59,3230.24,3013.51,3323.23,3742.47,3534.33,3608.04,3460.43,3772.52,3654.44,3626.81,3992.11,4031.18,4377.61,3885.13,3877.64,,,,,,,,,,,,,,,,,,,,,,,,,
5378ad94830f782dbe001f64,Jigsaw World,3786.34,3860.79,4237.08,5946.96,6982.24,5125.66,5405.0,5393.44,5624.53,5694.93,6118.88,6142.99,6334.99,5646.28,7442.43,7815.75,7056.48,6318.23,6460.11,6062.25,3670.11,5238.95,5368.03,5195.93,5811.71,4779.16,5167.76,4687.45,4526.66,4051.86,5386.75,4458.17,4906.75,4955.66,5297.0,5429.85,4930.19,4686.53,5100.42,4536.22,4742.48,5659.17,5295.39,3854.29
57249fa20211a6a08d000100,Grim Facade: Hidden Sins - A Hidden Object Mystery,3781.09,3156.01,3045.91,,,,,14576.56,6301.7,3690.11,2817.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d93b0902ac645ad20656ec,EduKitchen-Toddlers Food Games,3780.62,3276.77,3708.62,3993.43,3702.08,2897.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5da71be34149e857c84a4760,Jump And Shoot!,3777.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58a56aa40211a6cc15000a3f,スーパーリアル麻雀そりてぃあR,3777.57,2517.59,2876.4,2875.98,4215.94,2999.63,3242.53,2846.14,2879.01,,2987.64,,3612.44,,,,,,3723.84,,2594.66,4019.69,3460.24,3290.85,3708.35,3097.17,2936.75,,3658.57,4084.88,3756.28,3570.24,2574.5,,,,,,,,,,,
5de19c6dd0d8dd2aece81a98,Faraway: Galactic Escape,3777.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b855082249f1f24bde1045b,Dark Parables: Salt Princess,3773.02,3776.87,3495.48,3396.97,3166.65,2781.76,,2959.63,,3068.73,2826.29,,3436.93,,,,,,,,,,,,2859.68,,,,,,,,,,,,,,,,,,,
585e88360211a608470006c2,Spirits of Mystery: Family Lies - Hidden Object,3770.22,3246.11,3423.91,3183.95,3448.61,2982.23,3261.89,3133.13,3283.22,3265.59,2981.45,,,3182.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57abfd5d0211a619390000f7,Chess Combinations Vol. 1,3768.65,3572.05,4514.57,4716.03,4422.8,3869.61,3999.0,4552.31,4214.73,3941.79,5088.72,6053.45,5904.6,5044.46,5240.99,5359.0,4978.07,5056.83,5410.29,5431.75,,,,,,,,,,,,,,,,,,,,,,,,
5de12bfc241f826c25783173,Frosty Words,3768.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dbf7915e66d2313525bfa1c,Forgotten Hill Disillusion,3768.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b3ad741ce013c4c2876501a,Bunny Blast - Puzzle Game,3763.9,3618.75,3653.21,3857.05,4144.67,3324.61,3423.82,3714.03,5858.58,3122.66,3736.51,,,,,4607.4,,,,,,6510.73,4782.57,,,,,,,,,,,,,,,,,,,,,
55d20e5402ac64ee73000539,The Tiny Bang Story,3761.04,3374.17,4135.96,3835.49,4483.43,5204.05,4121.96,4073.52,3916.99,3685.97,3560.6,3682.55,3771.42,3460.67,3742.31,3871.16,3721.95,4016.67,4774.11,4579.26,2506.12,,,,,,,,,,3040.21,2550.61,2357.16,2647.07,,2649.99,,,,,4039.65,3372.29,4045.51,
5a8d4a6d2abafe1905f05167,Crossword⋆,3758.09,4467.12,4626.27,4419.61,3658.37,3064.54,4911.33,4941.89,4411.69,4869.54,4213.28,6403.32,5802.78,6003.79,6213.01,4678.47,5329.84,5496.45,6402.34,6545.86,7717.66,8342.11,8584.76,6881.78,8354.41,7638.61,8862.13,7640.65,7308.06,6213.28,6643.4,6623.96,6470.47,6258.92,6768.31,6204.8,7624.68,6717.27,7776.85,6666.3,7453.86,6882.42,7140.8,7091.98
551b81e950610409b100004d,Blueprint 3D,3756.39,3317.93,3260.09,3655.44,3452.56,3148.12,2992.48,3275.89,3304.93,3414.45,3106.36,3189.9,3441.57,3189.04,3648.42,3721.57,4153.09,3570.24,3769.0,3777.48,,,,,,,,,,,,,,,,,,,,,,,,
55d93b6c02ac645ad2077db1,Forest:Toddlers Coloring Games,3753.74,3123.59,3846.55,3829.84,2987.57,2674.89,3440.27,3405.46,3450.2,3309.41,3134.59,3656.83,3694.93,,,3718.22,3885.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d9411702ac645ad21844f4,Haunted Hotel: Charles Dexter Ward Collector's Edition HD - A Hidden Object Adventure,3747.45,2884.4,3377.58,3244.07,3168.05,2866.61,3010.41,3278.13,3263.44,3580.18,4509.12,3161.99,3580.78,3254.51,,3838.58,3976.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bcca518249f1f3c392497ff,Criminal Minds:The Mobile Game,3742.91,3220.64,4074.29,5438.27,5596.83,4132.85,3749.15,3343.37,,3110.23,,3184.16,3492.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d93bc602ac645ad2087f2f,Hashi: Bridges,3742.12,3697.6,3853.03,3674.0,4189.54,4364.26,4421.67,4761.88,4526.04,4416.98,3790.62,3965.73,3906.22,3774.87,4161.84,4481.44,4537.06,4408.55,4165.44,4563.02,,,,,3154.89,2894.73,2919.12,2790.48,2656.29,2378.06,,,,2333.95,,,2806.8,2509.91,,,,,,
57e2da3aa2ad6615c1001b4b,Escape Prison - Adventure Game,3731.16,3718.98,4562.35,5171.37,4784.3,3623.18,3874.09,3378.28,,,,3214.09,3494.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c0576aead06421e18f167bc,Dinosaur Games for 4-Year-Olds,3729.65,3770.74,6153.92,7999.79,7642.6,7059.09,7625.09,8555.94,6953.31,6790.75,7842.61,8264.35,10279.18,11149.99,10509.64,10876.98,12393.0,11115.69,12999.45,14089.38,8498.01,7771.78,7344.59,8066.05,9508.48,9769.33,7451.98,7306.36,6719.38,6341.12,7424.53,6626.93,5058.75,6074.3,5626.07,7413.99,7483.79,5407.75,5805.97,5775.3,6863.09,6573.76,7742.13,4878.52
5c7601a50c3b284c53039385,Blacksmith: Ancient Weapons - ,3721.07,4158.02,3206.98,,,2852.9,,,,,,,,,,,,,6633.63,,,,,,,,,,3166.71,3043.51,,,,,,,,,,,,,,
58d453450211a624cc0005d9,Haunted Hotel: The Axiom Butcher - Hidden Objects,3708.4,3559.26,4227.03,4647.77,4286.8,3572.06,3762.6,4125.7,3523.5,3389.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5781a1cab8038659b2006830,Myths of the World: The Whispering Marsh - A Mystery Hidden Object Game,3702.37,2707.08,,,,,,,,,4327.54,5498.57,4496.42,3493.37,3668.39,,3713.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
5858646018c3c24660000023,Witch's Pranks: Frog's Fortune,3699.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56cbc76b5af27df3ae0012c1,Zoombinis - Logic Puzzles,3692.88,3810.19,6013.93,5269.07,4475.0,2571.07,,3903.3,3298.66,3378.2,3160.98,3665.98,3871.02,3437.11,3667.21,,3728.61,4611.58,4039.95,,,,,,,3083.99,,,,,,,,,,3084.91,3280.7,3992.0,4074.35,4036.65,3347.39,3597.4,3737.74,3113.3
55c52ae702ac64f9c0002c18,Crossword,3690.26,3192.0,3667.08,3818.19,3591.07,3147.46,3197.89,3552.07,3552.7,3577.98,3553.82,4934.66,4683.34,4204.4,4143.97,4098.01,4198.51,4375.72,4935.54,5495.55,4898.65,4600.46,4918.55,4537.64,5085.66,4674.27,4291.33,3905.52,3071.92,2854.56,3486.25,3451.63,3460.32,2625.71,2498.81,2961.37,3211.61,2789.86,3157.51,3452.11,4227.22,3647.46,4205.97,3795.92
5ae565824018f9369800f7c0,⋆ Jigsaw Puzzle,3684.82,5245.84,4679.91,6407.42,8112.85,8187.44,8561.2,8777.55,8737.71,9316.28,9338.31,12044.16,11640.22,12654.97,13896.43,15118.22,15877.24,16298.14,15328.52,15785.55,16252.68,17406.71,17138.81,19577.36,21408.41,20846.7,24696.72,19360.11,16624.65,14759.11,16104.59,14063.53,14687.37,15895.22,14740.39,14878.88,5970.68,,,,,,,
5d0b609026c04a7771b6ee9e,Layton: Diabolical Box in HD,3683.34,2599.17,2890.42,3933.13,3410.29,2626.42,4255.55,3062.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b1b10a3cd06ab2fc75559b3,MyPet House:decor animal house,3674.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d9576402ac645ad22bc5d1,Tsumego Pro (Go Problems),3672.04,3224.02,3044.33,3519.96,3445.53,3071.24,3279.02,3550.49,3066.47,3267.34,3399.4,4496.68,3676.32,3402.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c919ab66fb38c27b4db5cc5,Jewels Fantasy : Quest Temple,3658.14,2882.06,,,2877.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b2a2d2803fbe044bce1bca5,Parking Escape 2: Car Puzzle,3648.48,3291.77,3437.17,3086.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d9407402ac645ad2165a5f,Crazy Gears,3643.24,3083.72,4116.34,3828.87,3362.39,2785.54,3006.84,2997.68,2811.75,,3068.37,3582.12,3900.75,3456.84,3874.66,3973.0,4298.2,,3737.49,3909.77,,,,,,,,,,,,,,,,,,,,,,,,
5c62b5ed3ea9833d07f61818,Differences - find & spot them,3626.35,3576.37,3953.66,5524.78,4221.9,2573.8,,,,,,,,,,,3914.41,3566.95,4184.7,4026.89,,,,,3817.6,4874.38,5034.26,5520.52,12932.66,10265.58,6379.44,6116.31,3119.62,2704.7,2405.17,2662.57,,2796.41,,,,,3297.89,3200.96
5b8354ed0162375f7f45c098,Adventure Escape: Dark Ruins,3612.46,3158.57,3183.58,3561.58,5024.42,4360.23,5357.59,4641.82,5050.07,4666.6,3834.14,4139.63,4193.19,4056.39,4367.01,5902.96,3987.85,3583.03,4215.54,4050.47,,,2944.83,3589.0,3375.7,2540.57,,3454.1,3030.63,,,,,,,,,,,,,,,
5de1c2373ea983257ad6a3ea,Find Out: Find Hidden Objects!,3608.79,4578.12,6253.78,13650.7,25952.93,20436.81,23678.77,32635.76,30072.73,31156.01,26959.44,25234.8,23007.23,18326.74,22097.73,18632.75,17903.2,16858.89,18560.13,16837.17,12670.53,16663.36,21217.97,20160.33,23141.33,20498.99,21726.07,28841.38,43986.11,54878.62,80125.54,75272.03,74924.18,71546.28,69370.21,61214.16,56338.36,45245.34,50068.67,44823.03,35669.65,35356.27,37131.54,32845.44
557107a76f367023dd0003d4,Forever Lost: Episode 1 HD,3598.01,3257.75,3325.18,3402.87,3212.41,2902.03,2923.43,3242.7,3055.22,3066.04,2825.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57b2d69c0211a67032000260,Jigsaw Puzzle Wow Puzzles Game,3591.02,3760.17,4286.92,4659.23,4796.71,4083.11,4508.68,4447.15,3505.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560d02bf02ac649e9d0000f5,hocus.,3583.99,3701.76,3816.98,3964.02,3525.75,3023.84,3017.19,8611.57,4934.4,3612.7,3882.28,4068.57,3481.13,3443.81,,,,3567.95,,,,,,,,,,,,,,,,,,4037.91,,,,,,,,
56cba662f24f1c880b00061f,Star Girl Fashion Model,3582.4,2798.63,3013.83,,2961.45,,,2966.0,2916.1,2884.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55c5195602ac64f9c000270a,Icebreaker: A Viking Voyage (Universal),3581.89,3230.92,3485.96,,2969.74,2863.01,3421.2,3763.59,3566.2,3514.99,3302.29,,3470.19,3370.18,3685.83,3740.0,4116.62,3921.63,3873.24,3806.53,,,,,,,,,,,,,,,,,,,,,,,,
55d93d9a02ac645ad20ddb54,Find Something II,3580.22,5159.03,4254.06,3551.77,,,,,,,,,5190.43,6382.23,3834.83,,,3757.88,3773.51,3763.61,25577.42,9980.51,,,,,,,,,,,,,,,,,,,,,,
58faa00a0211a6f17000013e,Adventure Escape: Hidden Ruins,3575.44,3385.21,3671.56,5136.7,5669.64,5363.76,4947.69,4234.85,4631.72,4096.45,3961.05,3626.33,3958.71,3404.72,3892.1,4532.18,4368.99,3820.8,4583.39,,2457.72,,,,,,3640.34,3160.75,2782.0,3084.69,,,,,,,,,,,,,,
55d93a1702ac645ad2037738,Addition Subtraction for Kids+,3570.96,3371.67,5039.73,5726.8,4592.87,3967.39,,3086.79,,,,4030.33,,3837.17,4426.78,5329.97,4912.46,6434.51,5361.15,5247.78,2603.32,,2173.2,2361.15,,3739.18,2940.72,3010.22,2936.37,,2832.97,2723.56,,2885.42,2907.86,,,,3482.82,,3921.11,4019.15,7295.46,6003.09
55d20e3e02ac64ee730000be,Can You Escape,3564.01,3088.84,3491.3,3093.18,,2680.92,2782.17,3309.61,3081.45,3260.51,3057.32,,,3153.94,,,3777.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948d89f0211a6740f0013d1,Educational games for toddlers,3562.8,3103.34,4261.17,4855.77,4175.09,3556.87,3859.39,3940.06,3364.42,3765.76,3875.31,4203.12,5376.42,5582.21,6310.54,5660.2,5357.36,4883.0,4975.82,5768.66,,,,,,,,,,,4242.3,4710.4,4188.47,5535.06,4183.03,5660.13,7070.0,2549.3,3466.35,,,4069.5,3882.22,4017.39
57cb16c80211a6cc70000222,Hidden Expedition: Dawn of Prosperity - A Mystery Hidden Object Game,3562.54,11863.35,3208.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c19427ea2750e20f3c5e934,Top Detective:Criminal Games,3549.69,4940.76,3641.93,6741.73,11144.7,5871.81,3883.75,2983.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846870c0211a6ffcb000236,퍼즐쓰리고 - 화투 매치 3 퍼즐,3547.36,3282.36,3480.95,3386.18,3550.55,3465.34,3649.55,3761.5,3793.19,3544.75,3862.71,4298.57,5346.72,6381.11,8486.72,5440.59,5004.73,5328.47,6340.36,6924.52,7039.22,8330.96,6329.63,6982.46,5797.06,5910.15,6174.62,6824.01,6959.23,8805.54,8484.27,9376.66,5921.43,5775.2,6675.62,8019.24,10756.35,8396.75,7925.27,7277.88,8488.31,8564.53,8221.7,8211.33
55d93e5102ac645ad20fed39,Rules!,3537.44,2831.08,3103.73,3132.09,3184.77,3049.17,2984.02,2853.16,2854.14,2924.1,,3197.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d3a1a002ac64350a000544,▻Sudoku,3529.31,3296.74,3616.11,4062.18,4041.52,3280.7,3755.74,4036.6,3610.52,3685.18,3991.1,4187.12,4680.85,3810.05,4161.47,4333.14,4433.41,4311.77,4139.79,3900.05,,,,,,,,,,,,,,,,,,,,,,,,
5d008a4318abe64a5620474c,Thinkrolls Space,3525.07,4245.43,6945.54,6946.67,6150.5,5093.9,5753.09,6030.44,4650.28,4743.88,5048.13,5580.84,5264.56,5178.52,5760.31,5409.26,5055.92,5073.61,5426.28,6033.12,3261.91,3104.87,3203.45,3129.54,3435.49,,,2991.3,,,,2594.92,,,,2703.47,,,,,,,,
5b906e61249f1f675766d80a,Grim Tales: The Time Traveler,3512.23,2831.79,3072.95,3314.48,3254.33,,,,,,,,4909.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ae075849d2dfc47629f9a89,Isoland 2: Ashes of Time,3509.86,7014.56,5123.71,4518.74,4026.78,,3334.72,4070.21,3201.48,3351.41,2876.04,,4139.24,7189.11,3602.12,,,,,,,,,,4132.23,2701.87,2874.91,3649.57,4055.75,6252.59,7916.67,6871.95,3195.66,2878.1,2659.09,3068.53,3891.26,,,,,,,
5ada5ccd8c762c69e69de2f6,Treasure Match 3: Mystery Game,3507.75,3361.55,3093.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56cbbb557ea86178a5000832,Talking ABC...,3504.95,3021.79,3684.87,4312.26,4236.42,3536.15,3497.86,3375.79,3106.57,3130.6,3317.36,3746.51,4283.14,3906.64,4313.83,4461.37,4843.87,3605.36,4342.36,4274.21,,,,,,,,,,,,,2317.12,,,,2754.71,,,2923.77,3287.52,,,2817.81
56ff83bc02ac6464970000a4,Surface: Alone in the Mist - A Hidden Object Mystery,3504.64,3225.96,3086.72,,,,,2945.66,,,,,,,,,,12055.16,4605.13,,,,,,,,,,,,,,,,,,,,,,,,,
5dfb7abd5c6ace1d627cca6a,Christmas Spirit: Grimm Tales,3504.31,,,,,,,,,,3566.39,5491.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bbf0a506b9df222f20c08e5,Cookie Jelly Match,3503.81,3548.17,3736.68,3995.78,4161.07,,,,,,,,,,,,,,,,,2293.99,3290.51,3623.94,3059.75,2658.72,2591.14,,,2269.77,2715.79,2610.14,2991.03,,,,,,,,,,,
5570ecfc3d66f3c3740001d8,New York Mysteries,3499.01,2739.36,3231.39,3637.67,3288.1,3106.38,4095.11,,3063.79,4377.51,5062.13,5985.83,7359.98,8600.38,9052.98,5363.41,5602.19,4873.5,4068.37,3978.22,3124.08,2320.93,,,,,,,,,,,,,,,,,,,,,,
56dcf093d7606a171000310f,The Enchanted Worlds,3490.81,3465.14,3344.9,3061.8,,,2918.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d93fce02ac645ad2145d91,小豬出任務,3484.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d93cd102ac645ad20b93b9,Tic-Tac-Logic: X or O?,3481.21,3517.51,4187.8,3490.04,3733.09,3649.08,4300.05,4140.02,4399.96,4128.01,3875.1,4023.22,3742.7,3245.51,4072.98,3792.24,4112.26,,,3862.03,,,,,,,,,,,,,,,,,,,,,,,,
5cb15c9fb3c4c92e78fef9d6,Crypto Cats - Get Token LIS,3479.73,7998.01,10288.32,14309.84,16616.2,16708.52,18999.73,17282.17,12019.8,10172.67,3272.91,,4013.02,6089.79,8691.28,8721.12,11996.5,18382.5,23682.39,53406.09,68218.9,65428.41,89720.48,122551.86,88179.57,56872.47,46100.91,15653.14,19904.57,16723.55,13389.97,10319.06,8400.65,8983.38,7380.23,11382.94,16816.2,12587.91,6254.43,5817.36,,,4167.06,
5a070adf0211a6f774a76bbc,Escape Hunt: The Lost Temples,3479.6,3889.77,4124.38,4336.45,3704.74,3153.29,3866.51,3715.13,3836.84,4892.02,4562.19,5237.57,5644.57,4746.84,4491.51,4510.63,4538.45,4151.46,3930.6,3774.42,,,,,,,,,,,,,,,,,,,,,,,,
570782b002ac64ec1500006b,Cross-a-Pix: Nonogram Crosses,3477.81,3604.78,3575.92,3292.08,3988.58,3471.66,3599.34,4023.03,4217.02,3527.58,3014.39,3339.76,,3359.15,,3875.2,3925.56,3752.32,,,,,2754.56,2451.43,3458.94,,,,2918.41,,,,,,,,,,,,,,,
5bdb549145e43f306d9d089b,Learn Spanish - Language Game,3476.44,,2992.27,,,,,,,,,3465.6,4211.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d93a2602ac645ad203a440,Siege Hero,3475.43,3242.69,3396.94,3552.62,3574.31,3160.64,3088.22,2910.24,,3018.65,3168.7,3415.01,4586.6,4273.65,4228.68,4303.23,4216.13,4102.95,4173.79,4047.0,,,,,,,,,,,,,,,,,,,,,,,,
55c52a1802ac64f9c0002bdb,Prize Claw,3473.94,3121.94,3613.76,3520.4,3539.21,3169.01,2885.87,3009.77,2916.46,3195.12,3318.81,3381.29,3693.75,3366.58,3644.49,3789.84,4267.57,3659.69,4014.83,3746.32,,,,,,,,,,,,,,,,,,,,,,,,
5a694f7f48e4ce49052dfe53,L'AVENTURE LAYTON – Kit initia,3471.75,2775.45,3843.71,3409.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d3a1a702ac64350a000c32,Open One Photo Plus,3471.56,2768.18,3231.52,,3305.38,3073.86,3486.52,3470.17,3471.61,3513.13,3090.28,,,,3655.09,3850.5,3800.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
5848b6e98602d9407d0042c5,"Please, Don't Touch Anything 3D",3464.33,3078.7,3483.67,3469.49,,3259.37,,4633.39,,,,,,,,,,,5117.11,,,,,,,,,,,,,,,,,,,,,,,,,
55d93af302ac645ad20612e4,Nihilumbra,3455.88,2972.3,3799.52,3270.85,3259.9,3004.92,3018.32,3280.7,3004.23,2939.75,2863.39,,,,,,,,3912.22,,,,,,,,,,,,,,,,,,,,,,,,,
5cb52c305bd9545d064c3dd7,워드타워 - 세계여행,3455.68,3083.14,2805.11,4129.28,5245.05,3330.64,,,,,,,,,,3718.92,,,,,,8216.71,6129.68,,,,,,,,,,,,,,,,,,,,,
5dfbf640b9ab942e7cd51c1e,Unitied,3454.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c912fd73ea9832c50f00a0a,Dumb Ways To Draw,3450.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d93c5502ac645ad20a25b7,Slitherlink: Loop the Snake,3426.77,3527.92,3751.22,3240.69,3370.97,3035.32,3253.96,3076.17,3446.1,3458.01,3018.5,3583.31,3536.22,3281.83,,3719.38,4141.43,3883.53,,,,,,,,,,,,,,,,,,,,,,,,,,
58a2c8210211a6658800042c,Slayaway Camp,3426.08,3766.64,3876.76,3079.86,,2925.14,3211.5,3370.3,2918.75,3066.01,3023.37,,,,,,,3777.03,,,,,,,,,,,,,,,,,,,,,,,,,,
58e395a9b04a6c7488001af3,謎解きノベル×脱出ゲーム　監獄少年,3417.74,2457.58,3911.03,4203.51,6495.66,3982.15,3652.56,3050.43,2870.53,,,,,,,,,,,,,3392.43,,,,,3091.5,,2503.58,2479.44,,,,,,,,,,,,,,
55c5308702ac64f9c0002df2,Haunted Manor 2,3416.14,2896.18,3281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bac143a249f1f5c37a8f624,Royal Detective: The Princess,3415.66,2788.75,2885.62,2893.98,2971.41,2739.27,2879.94,,3395.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d93d6d02ac645ad20d5861,Busy Shapes,3410.84,2918.57,3686.48,3699.82,3480.14,3288.47,3358.07,3492.03,3150.58,3234.48,3772.71,4082.76,4532.64,4465.06,5139.95,5270.5,5618.23,4462.89,4538.63,5119.14,,,,,,,,,,,,,,,,,,,,,,,,
5c8c535938d2a271d3011869,Can you escape the 100 room IX,3395.66,4393.28,4872.98,4608.83,4717.77,4094.52,3691.56,3847.2,3184.58,3309.34,3055.21,3523.88,3777.35,3638.03,4018.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
